,epsilon,mass,n_expected
1762,1.2589254117941662e-07,0.2514890612244898,0.0
1763,1.4125375446227526e-07,0.2514890612244898,0.0
1764,1.584893192461111e-07,0.2514890612244898,0.0
1765,1.7782794100389192e-07,0.2514890612244898,0.0
1766,1.9952623149688747e-07,0.2514890612244898,0.0
1767,2.2387211385683332e-07,0.2514890612244898,0.0
1768,2.5118864315095717e-07,0.2514890612244898,0.0
1769,2.8183829312644433e-07,0.2514890612244898,0.0
1770,3.1622776601683665e-07,0.2514890612244898,0.0
1771,3.548133892335739e-07,0.2514890612244898,0.0
1772,3.981071705534953e-07,0.2514890612244898,0.0
1773,4.4668359215096073e-07,0.2514890612244898,0.0
1774,5.011872336272694e-07,0.2514890612244898,0.0
1775,5.623413251903456e-07,0.2514890612244898,0.0
1776,6.309573444801892e-07,0.2514890612244898,0.0
1777,7.07945784384133e-07,0.2514890612244898,0.0
1778,7.943282347242756e-07,0.2514890612244898,0.0
1779,8.912509381337386e-07,0.2514890612244898,0.0
1780,9.99999999999992e-07,0.2514890612244898,0.0
1781,1.1220184543019537e-06,0.2514890612244898,0.0
1782,1.258925411794156e-06,0.2514890612244898,0.0
1783,1.412537544622741e-06,0.2514890612244898,0.0
1784,1.584893192461098e-06,0.2514890612244898,0.0
1785,1.7782794100389047e-06,0.2514890612244898,0.0
1786,1.9952623149688584e-06,0.2514890612244898,0.0
1787,2.2387211385683147e-06,0.2514890612244898,0.0
1788,2.5118864315095514e-06,0.2514890612244898,0.0
1789,2.8183829312644204e-06,0.2514890612244898,0.0
1790,3.1622776601683407e-06,0.2514890612244898,0.0
1791,3.5481338923357097e-06,0.2514890612244898,0.0
1792,3.98107170553492e-06,0.2514890612244898,0.0
1793,4.466835921509571e-06,0.2514890612244898,0.0
1794,5.011872336272653e-06,0.2514890612244898,0.0
1795,5.62341325190341e-06,0.2514890612244898,0.0
1796,6.30957344480184e-06,0.2514890612244898,0.0
1797,7.079457843841272e-06,0.2514890612244898,0.0
1798,7.943282347242691e-06,0.2514890612244898,0.0
1799,8.912509381337314e-06,0.2514890612244898,0.0
1800,9.999999999999836e-06,0.2514890612244898,0.0
1801,1.1220184543019445e-05,0.2514890612244898,0.0
1802,1.2589254117941456e-05,0.2514890612244898,0.0
1803,1.4125375446227294e-05,0.2514890612244898,0.0
1804,1.584893192461085e-05,0.2514890612244898,0.0
1805,1.77827941003889e-05,0.2514890612244898,0.0
1806,1.995262314968842e-05,0.2514890612244898,0.0
1807,2.2387211385682966e-05,0.2514890612244898,0.0
1808,2.5118864315095307e-05,0.2514890612244898,0.0
1809,2.8183829312643973e-05,0.2514890612244898,0.0
1810,3.1622776601683145e-05,0.2514890612244898,0.0
1811,3.548133892335681e-05,0.2514890612244898,0.0
1812,3.981071705534888e-05,0.2514890612244898,0.0
1813,4.4668359215095345e-05,0.2514890612244898,0.0
1814,5.011872336272612e-05,0.2514890612244898,0.0
1815,5.623413251903364e-05,0.2514890612244898,0.0
1816,6.309573444801788e-05,0.2514890612244898,0.0
1817,7.079457843841215e-05,0.2514890612244898,0.0
1818,7.943282347242627e-05,0.2514890612244898,0.0
1819,8.91250938133724e-05,0.2514890612244898,0.0
1820,9.999999999999755e-05,0.2514890612244898,0.0
1821,0.00011220184543019355,0.2514890612244898,0.0
1822,0.00012589254117941352,0.2514890612244898,0.0
1823,0.0001412537544622718,0.2514890612244898,0.0
1824,0.0001584893192461072,0.2514890612244898,0.0
1825,0.00017782794100388755,0.2514890612244898,0.0
1826,0.00019952623149688256,0.2514890612244898,0.0
1827,0.00022387211385682782,0.2514890612244898,0.0
1828,0.000251188643150951,0.2514890612244898,0.0
1829,0.0002818382931264374,0.2514890612244898,0.0
1830,0.0003162277660168289,0.2514890612244898,0.0
1831,0.00035481338923356513,0.2514890612244898,0.0
1832,0.00039810717055348553,0.2514890612244898,0.0
1833,0.00044668359215094977,0.2514890612244898,0.0
1834,0.0005011872336272571,0.2514890612244898,0.0
1835,0.0005623413251903319,0.2514890612244898,0.0
1836,0.0006309573444801737,0.2514890612244898,0.0
1837,0.0007079457843841156,0.2514890612244898,0.0
1838,0.0007943282347242562,0.2514890612244898,0.0
1839,0.0008912509381337168,0.2514890612244898,0.0
1840,1e-07,0.26246583673469387,0.0
1841,1.122018454301963e-07,0.26246583673469387,0.0
1842,1.2589254117941662e-07,0.26246583673469387,0.0
1843,1.4125375446227526e-07,0.26246583673469387,0.0
1844,1.584893192461111e-07,0.26246583673469387,0.0
1845,1.7782794100389192e-07,0.26246583673469387,0.0
1846,1.9952623149688747e-07,0.26246583673469387,0.0
1847,2.2387211385683332e-07,0.26246583673469387,0.0
1848,2.5118864315095717e-07,0.26246583673469387,0.0
1849,2.8183829312644433e-07,0.26246583673469387,0.0
1850,3.1622776601683665e-07,0.26246583673469387,0.0
1851,3.548133892335739e-07,0.26246583673469387,0.0
1852,3.981071705534953e-07,0.26246583673469387,0.0
1853,4.4668359215096073e-07,0.26246583673469387,0.0
1854,5.011872336272694e-07,0.26246583673469387,0.0
1855,5.623413251903456e-07,0.26246583673469387,0.0
1856,6.309573444801892e-07,0.26246583673469387,0.0
1857,7.07945784384133e-07,0.26246583673469387,0.0
1858,7.943282347242756e-07,0.26246583673469387,0.0
1859,8.912509381337386e-07,0.26246583673469387,0.0
1860,9.99999999999992e-07,0.26246583673469387,0.0
1861,1.1220184543019537e-06,0.26246583673469387,0.0
1862,1.258925411794156e-06,0.26246583673469387,0.0
1863,1.412537544622741e-06,0.26246583673469387,0.0
1864,1.584893192461098e-06,0.26246583673469387,0.0
1865,1.7782794100389047e-06,0.26246583673469387,0.0
1866,1.9952623149688584e-06,0.26246583673469387,0.0
1867,2.2387211385683147e-06,0.26246583673469387,0.0
1868,2.5118864315095514e-06,0.26246583673469387,0.0
1869,2.8183829312644204e-06,0.26246583673469387,0.0
1870,3.1622776601683407e-06,0.26246583673469387,0.0
1871,3.5481338923357097e-06,0.26246583673469387,0.0
1872,3.98107170553492e-06,0.26246583673469387,0.0
1873,4.466835921509571e-06,0.26246583673469387,0.0
1874,5.011872336272653e-06,0.26246583673469387,0.0
1875,5.62341325190341e-06,0.26246583673469387,0.0
1876,6.30957344480184e-06,0.26246583673469387,0.0
1877,7.079457843841272e-06,0.26246583673469387,0.0
1878,7.943282347242691e-06,0.26246583673469387,0.0
1879,8.912509381337314e-06,0.26246583673469387,0.0
1880,9.999999999999836e-06,0.26246583673469387,0.0
1881,1.1220184543019445e-05,0.26246583673469387,0.0
1882,1.2589254117941456e-05,0.26246583673469387,0.0
1883,1.4125375446227294e-05,0.26246583673469387,0.0
1884,1.584893192461085e-05,0.26246583673469387,0.0
1885,1.77827941003889e-05,0.26246583673469387,0.0
1886,1.995262314968842e-05,0.26246583673469387,0.0
1887,2.2387211385682966e-05,0.26246583673469387,0.0
1888,2.5118864315095307e-05,0.26246583673469387,0.0
1889,2.8183829312643973e-05,0.26246583673469387,0.0
1890,3.1622776601683145e-05,0.26246583673469387,0.0
1891,3.548133892335681e-05,0.26246583673469387,0.0
1892,3.981071705534888e-05,0.26246583673469387,0.0
1893,4.4668359215095345e-05,0.26246583673469387,0.0
1894,5.011872336272612e-05,0.26246583673469387,0.0
1895,5.623413251903364e-05,0.26246583673469387,0.0
1896,6.309573444801788e-05,0.26246583673469387,0.0
1897,7.079457843841215e-05,0.26246583673469387,0.0
1898,7.943282347242627e-05,0.26246583673469387,0.0
1899,8.91250938133724e-05,0.26246583673469387,0.0
1900,9.999999999999755e-05,0.26246583673469387,0.0
1901,0.00011220184543019355,0.26246583673469387,0.0
1902,0.00012589254117941352,0.26246583673469387,0.0
1903,0.0001412537544622718,0.26246583673469387,0.0
1904,0.0001584893192461072,0.26246583673469387,0.0
1905,0.00017782794100388755,0.26246583673469387,0.0
1906,0.00019952623149688256,0.26246583673469387,0.0
1907,0.00022387211385682782,0.26246583673469387,0.0
1908,0.000251188643150951,0.26246583673469387,0.0
1909,0.0002818382931264374,0.26246583673469387,0.0
1910,0.0003162277660168289,0.26246583673469387,0.0
1911,0.00035481338923356513,0.26246583673469387,0.0
1912,0.00039810717055348553,0.26246583673469387,0.0
1913,0.00044668359215094977,0.26246583673469387,0.0
1914,0.0005011872336272571,0.26246583673469387,0.0
1915,0.0005623413251903319,0.26246583673469387,0.0
1916,0.0006309573444801737,0.26246583673469387,0.0
1917,0.0007079457843841156,0.26246583673469387,0.0
1918,0.0007943282347242562,0.26246583673469387,0.0
1919,0.0008912509381337168,0.26246583673469387,0.0
1920,1e-07,0.27344261224489796,0.0
1921,1.122018454301963e-07,0.27344261224489796,0.0
1922,1.2589254117941662e-07,0.27344261224489796,0.0
1923,1.4125375446227526e-07,0.27344261224489796,0.0
1924,1.584893192461111e-07,0.27344261224489796,0.0
1925,1.7782794100389192e-07,0.27344261224489796,0.0
1926,1.9952623149688747e-07,0.27344261224489796,0.0
1927,2.2387211385683332e-07,0.27344261224489796,0.0
1928,2.5118864315095717e-07,0.27344261224489796,0.0
1929,2.8183829312644433e-07,0.27344261224489796,0.0
1930,3.1622776601683665e-07,0.27344261224489796,0.0
1931,3.548133892335739e-07,0.27344261224489796,0.0
1932,3.981071705534953e-07,0.27344261224489796,0.0
1933,4.4668359215096073e-07,0.27344261224489796,0.0
1934,5.011872336272694e-07,0.27344261224489796,0.0
1935,5.623413251903456e-07,0.27344261224489796,0.0
1936,6.309573444801892e-07,0.27344261224489796,0.0
1937,7.07945784384133e-07,0.27344261224489796,0.0
1938,7.943282347242756e-07,0.27344261224489796,0.0
1939,8.912509381337386e-07,0.27344261224489796,0.0
1940,9.99999999999992e-07,0.27344261224489796,0.0
1941,1.1220184543019537e-06,0.27344261224489796,0.0
1942,1.258925411794156e-06,0.27344261224489796,0.0
1943,1.412537544622741e-06,0.27344261224489796,0.0
1944,1.584893192461098e-06,0.27344261224489796,0.0
1945,1.7782794100389047e-06,0.27344261224489796,0.0
1946,1.9952623149688584e-06,0.27344261224489796,0.0
1947,2.2387211385683147e-06,0.27344261224489796,0.0
1948,2.5118864315095514e-06,0.27344261224489796,0.0
1949,2.8183829312644204e-06,0.27344261224489796,0.0
1950,3.1622776601683407e-06,0.27344261224489796,0.0
1951,3.5481338923357097e-06,0.27344261224489796,0.0
1952,3.98107170553492e-06,0.27344261224489796,0.0
1953,4.466835921509571e-06,0.27344261224489796,0.0
1954,5.011872336272653e-06,0.27344261224489796,0.0
1955,5.62341325190341e-06,0.27344261224489796,0.0
1956,6.30957344480184e-06,0.27344261224489796,0.0
1957,7.079457843841272e-06,0.27344261224489796,0.0
1958,7.943282347242691e-06,0.27344261224489796,0.0
1959,8.912509381337314e-06,0.27344261224489796,0.0
1960,9.999999999999836e-06,0.27344261224489796,0.0
1961,1.1220184543019445e-05,0.27344261224489796,0.0
1962,1.2589254117941456e-05,0.27344261224489796,0.0
1963,1.4125375446227294e-05,0.27344261224489796,0.0
1964,1.584893192461085e-05,0.27344261224489796,0.0
1965,1.77827941003889e-05,0.27344261224489796,0.0
1966,1.995262314968842e-05,0.27344261224489796,0.0
1967,2.2387211385682966e-05,0.27344261224489796,0.0
1968,2.5118864315095307e-05,0.27344261224489796,0.0
1969,2.8183829312643973e-05,0.27344261224489796,0.0
1970,3.1622776601683145e-05,0.27344261224489796,0.0
1971,3.548133892335681e-05,0.27344261224489796,0.0
1972,3.981071705534888e-05,0.27344261224489796,0.0
1973,4.4668359215095345e-05,0.27344261224489796,0.0
1974,5.011872336272612e-05,0.27344261224489796,0.0
1975,5.623413251903364e-05,0.27344261224489796,0.0
1976,6.309573444801788e-05,0.27344261224489796,0.0
1977,7.079457843841215e-05,0.27344261224489796,0.0
1978,7.943282347242627e-05,0.27344261224489796,0.0
1979,8.91250938133724e-05,0.27344261224489796,0.0
1980,9.999999999999755e-05,0.27344261224489796,0.0
1981,0.00011220184543019355,0.27344261224489796,0.0
1982,0.00012589254117941352,0.27344261224489796,0.0
1983,0.0001412537544622718,0.27344261224489796,0.0
1984,0.0001584893192461072,0.27344261224489796,0.0
1985,0.00017782794100388755,0.27344261224489796,0.0
1986,0.00019952623149688256,0.27344261224489796,0.0
1987,0.00022387211385682782,0.27344261224489796,0.0
1988,0.000251188643150951,0.27344261224489796,0.0
1989,0.0002818382931264374,0.27344261224489796,0.0
1990,0.0003162277660168289,0.27344261224489796,0.0
1991,0.00035481338923356513,0.27344261224489796,0.0
1992,0.00039810717055348553,0.27344261224489796,0.0
1993,0.00044668359215094977,0.27344261224489796,0.0
1994,0.0005011872336272571,0.27344261224489796,0.0
1995,0.0005623413251903319,0.27344261224489796,0.0
1996,0.0006309573444801737,0.27344261224489796,0.0
1997,0.0007079457843841156,0.27344261224489796,0.0
1998,0.0007943282347242562,0.27344261224489796,0.0
1999,0.0008912509381337168,0.27344261224489796,0.0
2000,1e-07,0.28441938775510206,0.0
2001,1.122018454301963e-07,0.28441938775510206,0.0
2002,1.2589254117941662e-07,0.28441938775510206,0.0
2003,1.4125375446227526e-07,0.28441938775510206,0.0
2004,1.584893192461111e-07,0.28441938775510206,0.0
2005,1.7782794100389192e-07,0.28441938775510206,0.0
2006,1.9952623149688747e-07,0.28441938775510206,0.0
2007,2.2387211385683332e-07,0.28441938775510206,0.0
2008,2.5118864315095717e-07,0.28441938775510206,0.0
2009,2.8183829312644433e-07,0.28441938775510206,0.0
2010,3.1622776601683665e-07,0.28441938775510206,0.0
2011,3.548133892335739e-07,0.28441938775510206,0.0
2012,3.981071705534953e-07,0.28441938775510206,0.0
2013,4.4668359215096073e-07,0.28441938775510206,0.0
2014,5.011872336272694e-07,0.28441938775510206,0.0
2015,5.623413251903456e-07,0.28441938775510206,0.0
2016,6.309573444801892e-07,0.28441938775510206,0.0
2017,7.07945784384133e-07,0.28441938775510206,0.0
2018,7.943282347242756e-07,0.28441938775510206,0.0
2019,8.912509381337386e-07,0.28441938775510206,0.0
2020,9.99999999999992e-07,0.28441938775510206,0.0
2021,1.1220184543019537e-06,0.28441938775510206,0.0
2022,1.258925411794156e-06,0.28441938775510206,0.0
2023,1.412537544622741e-06,0.28441938775510206,0.0
2024,1.584893192461098e-06,0.28441938775510206,0.0
2025,1.7782794100389047e-06,0.28441938775510206,0.0
2026,1.9952623149688584e-06,0.28441938775510206,0.0
2027,2.2387211385683147e-06,0.28441938775510206,0.0
2028,2.5118864315095514e-06,0.28441938775510206,0.0
2029,2.8183829312644204e-06,0.28441938775510206,0.0
2030,3.1622776601683407e-06,0.28441938775510206,0.0
2031,3.5481338923357097e-06,0.28441938775510206,0.0
2032,3.98107170553492e-06,0.28441938775510206,0.0
2033,4.466835921509571e-06,0.28441938775510206,0.0
2034,5.011872336272653e-06,0.28441938775510206,0.0
2035,5.62341325190341e-06,0.28441938775510206,0.0
2036,6.30957344480184e-06,0.28441938775510206,0.0
2037,7.079457843841272e-06,0.28441938775510206,0.0
2038,7.943282347242691e-06,0.28441938775510206,0.0
2039,8.912509381337314e-06,0.28441938775510206,0.0
2040,9.999999999999836e-06,0.28441938775510206,0.0
2041,1.1220184543019445e-05,0.28441938775510206,0.0
2042,1.2589254117941456e-05,0.28441938775510206,0.0
2043,1.4125375446227294e-05,0.28441938775510206,0.0
2044,1.584893192461085e-05,0.28441938775510206,0.0
2045,1.77827941003889e-05,0.28441938775510206,0.0
2046,1.995262314968842e-05,0.28441938775510206,0.0
2047,2.2387211385682966e-05,0.28441938775510206,0.0
2048,2.5118864315095307e-05,0.28441938775510206,0.0
2049,2.8183829312643973e-05,0.28441938775510206,0.0
2050,3.1622776601683145e-05,0.28441938775510206,0.0
2051,3.548133892335681e-05,0.28441938775510206,0.0
2052,3.981071705534888e-05,0.28441938775510206,0.0
2053,4.4668359215095345e-05,0.28441938775510206,0.0
2054,5.011872336272612e-05,0.28441938775510206,0.0
2055,5.623413251903364e-05,0.28441938775510206,0.0
2056,6.309573444801788e-05,0.28441938775510206,0.0
2057,7.079457843841215e-05,0.28441938775510206,0.0
2058,7.943282347242627e-05,0.28441938775510206,0.0
2059,8.91250938133724e-05,0.28441938775510206,0.0
2060,9.999999999999755e-05,0.28441938775510206,0.0
2061,0.00011220184543019355,0.28441938775510206,0.0
2062,0.00012589254117941352,0.28441938775510206,0.0
2063,0.0001412537544622718,0.28441938775510206,0.0
2064,0.0001584893192461072,0.28441938775510206,0.0
2065,0.00017782794100388755,0.28441938775510206,0.0
2066,0.00019952623149688256,0.28441938775510206,0.0
2067,0.00022387211385682782,0.28441938775510206,0.0
2068,0.000251188643150951,0.28441938775510206,0.0
2069,0.0002818382931264374,0.28441938775510206,0.0
2070,0.0003162277660168289,0.28441938775510206,0.0
2071,0.00035481338923356513,0.28441938775510206,0.0
2072,0.00039810717055348553,0.28441938775510206,0.0
2073,0.00044668359215094977,0.28441938775510206,0.0
2074,0.0005011872336272571,0.28441938775510206,0.0
2075,0.0005623413251903319,0.28441938775510206,0.0
2076,0.0006309573444801737,0.28441938775510206,0.0
2077,0.0007079457843841156,0.28441938775510206,0.0
2078,0.0007943282347242562,0.28441938775510206,0.0
2079,0.0008912509381337168,0.28441938775510206,0.0
2080,1e-07,0.29539616326530616,0.0
2081,1.122018454301963e-07,0.29539616326530616,0.0
2082,1.2589254117941662e-07,0.29539616326530616,0.0
2083,1.4125375446227526e-07,0.29539616326530616,0.0
2084,1.584893192461111e-07,0.29539616326530616,0.0
2085,1.7782794100389192e-07,0.29539616326530616,0.0
2086,1.9952623149688747e-07,0.29539616326530616,0.0
2087,2.2387211385683332e-07,0.29539616326530616,0.0
2088,2.5118864315095717e-07,0.29539616326530616,0.0
2089,2.8183829312644433e-07,0.29539616326530616,0.0
2090,3.1622776601683665e-07,0.29539616326530616,0.0
2091,3.548133892335739e-07,0.29539616326530616,0.0
2092,3.981071705534953e-07,0.29539616326530616,0.0
2093,4.4668359215096073e-07,0.29539616326530616,0.0
2094,5.011872336272694e-07,0.29539616326530616,0.0
2095,5.623413251903456e-07,0.29539616326530616,0.0
2096,6.309573444801892e-07,0.29539616326530616,0.0
2097,7.07945784384133e-07,0.29539616326530616,0.0
2098,7.943282347242756e-07,0.29539616326530616,0.0
2099,8.912509381337386e-07,0.29539616326530616,0.0
2100,9.99999999999992e-07,0.29539616326530616,0.0
2101,1.1220184543019537e-06,0.29539616326530616,0.0
2102,1.258925411794156e-06,0.29539616326530616,0.0
2103,1.412537544622741e-06,0.29539616326530616,0.0
2104,1.584893192461098e-06,0.29539616326530616,0.0
2105,1.7782794100389047e-06,0.29539616326530616,0.0
2106,1.9952623149688584e-06,0.29539616326530616,0.0
2107,2.2387211385683147e-06,0.29539616326530616,0.0
2108,2.5118864315095514e-06,0.29539616326530616,0.0
2109,2.8183829312644204e-06,0.29539616326530616,0.0
2110,3.1622776601683407e-06,0.29539616326530616,0.0
2111,3.5481338923357097e-06,0.29539616326530616,0.0
2112,3.98107170553492e-06,0.29539616326530616,0.0
2113,4.466835921509571e-06,0.29539616326530616,0.0
2114,5.011872336272653e-06,0.29539616326530616,0.0
2115,5.62341325190341e-06,0.29539616326530616,0.0
2116,6.30957344480184e-06,0.29539616326530616,0.0
2117,7.079457843841272e-06,0.29539616326530616,0.0
2118,7.943282347242691e-06,0.29539616326530616,0.0
2119,8.912509381337314e-06,0.29539616326530616,0.0
2120,9.999999999999836e-06,0.29539616326530616,0.0
2121,1.1220184543019445e-05,0.29539616326530616,0.0
2122,1.2589254117941456e-05,0.29539616326530616,0.0
2123,1.4125375446227294e-05,0.29539616326530616,0.0
2124,1.584893192461085e-05,0.29539616326530616,0.0
2125,1.77827941003889e-05,0.29539616326530616,0.0
2126,1.995262314968842e-05,0.29539616326530616,0.0
2127,2.2387211385682966e-05,0.29539616326530616,0.0
2128,2.5118864315095307e-05,0.29539616326530616,0.0
2129,2.8183829312643973e-05,0.29539616326530616,0.0
2130,3.1622776601683145e-05,0.29539616326530616,0.0
2131,3.548133892335681e-05,0.29539616326530616,0.0
2132,3.981071705534888e-05,0.29539616326530616,0.0
2133,4.4668359215095345e-05,0.29539616326530616,0.0
2134,5.011872336272612e-05,0.29539616326530616,0.0
2135,5.623413251903364e-05,0.29539616326530616,0.0
2136,6.309573444801788e-05,0.29539616326530616,0.0
2137,7.079457843841215e-05,0.29539616326530616,0.0
2138,7.943282347242627e-05,0.29539616326530616,0.0
2139,8.91250938133724e-05,0.29539616326530616,0.0
2140,9.999999999999755e-05,0.29539616326530616,0.0
2141,0.00011220184543019355,0.29539616326530616,0.0
2142,0.00012589254117941352,0.29539616326530616,0.0
2143,0.0001412537544622718,0.29539616326530616,0.0
2144,0.0001584893192461072,0.29539616326530616,0.0
2145,0.00017782794100388755,0.29539616326530616,0.0
2146,0.00019952623149688256,0.29539616326530616,0.0
2147,0.00022387211385682782,0.29539616326530616,0.0
2148,0.000251188643150951,0.29539616326530616,0.0
2149,0.0002818382931264374,0.29539616326530616,0.0
2150,0.0003162277660168289,0.29539616326530616,0.0
2151,0.00035481338923356513,0.29539616326530616,0.0
2152,0.00039810717055348553,0.29539616326530616,0.0
2153,0.00044668359215094977,0.29539616326530616,0.0
2154,0.0005011872336272571,0.29539616326530616,0.0
2155,0.0005623413251903319,0.29539616326530616,0.0
2156,0.0006309573444801737,0.29539616326530616,0.0
2157,0.0007079457843841156,0.29539616326530616,0.0
2158,0.0007943282347242562,0.29539616326530616,0.0
2159,0.0008912509381337168,0.29539616326530616,0.0
2160,1e-07,0.3063729387755102,0.0
2161,1.122018454301963e-07,0.3063729387755102,0.0
2162,1.2589254117941662e-07,0.3063729387755102,0.0
2163,1.4125375446227526e-07,0.3063729387755102,0.0
2164,1.584893192461111e-07,0.3063729387755102,0.0
2165,1.7782794100389192e-07,0.3063729387755102,0.0
2166,1.9952623149688747e-07,0.3063729387755102,0.0
2167,2.2387211385683332e-07,0.3063729387755102,0.0
2168,2.5118864315095717e-07,0.3063729387755102,0.0
2169,2.8183829312644433e-07,0.3063729387755102,0.0
2170,3.1622776601683665e-07,0.3063729387755102,0.0
2171,3.548133892335739e-07,0.3063729387755102,0.0
2172,3.981071705534953e-07,0.3063729387755102,0.0
2173,4.4668359215096073e-07,0.3063729387755102,0.0
2174,5.011872336272694e-07,0.3063729387755102,0.0
2175,5.623413251903456e-07,0.3063729387755102,0.0
2176,6.309573444801892e-07,0.3063729387755102,0.0
2177,7.07945784384133e-07,0.3063729387755102,0.0
2178,7.943282347242756e-07,0.3063729387755102,0.0
2179,8.912509381337386e-07,0.3063729387755102,0.0
2180,9.99999999999992e-07,0.3063729387755102,0.0
2181,1.1220184543019537e-06,0.3063729387755102,0.0
2182,1.258925411794156e-06,0.3063729387755102,0.0
2183,1.412537544622741e-06,0.3063729387755102,0.0
2184,1.584893192461098e-06,0.3063729387755102,0.0
2185,1.7782794100389047e-06,0.3063729387755102,0.0
2186,1.9952623149688584e-06,0.3063729387755102,0.0
2187,2.2387211385683147e-06,0.3063729387755102,0.0
2188,2.5118864315095514e-06,0.3063729387755102,0.0
2189,2.8183829312644204e-06,0.3063729387755102,0.0
2190,3.1622776601683407e-06,0.3063729387755102,0.0
2191,3.5481338923357097e-06,0.3063729387755102,0.0
2192,3.98107170553492e-06,0.3063729387755102,0.0
2193,4.466835921509571e-06,0.3063729387755102,0.0
2194,5.011872336272653e-06,0.3063729387755102,0.0
2195,5.62341325190341e-06,0.3063729387755102,0.0
2196,6.30957344480184e-06,0.3063729387755102,0.0
2197,7.079457843841272e-06,0.3063729387755102,0.0
2198,7.943282347242691e-06,0.3063729387755102,0.0
2199,8.912509381337314e-06,0.3063729387755102,0.0
2200,9.999999999999836e-06,0.3063729387755102,0.0
2201,1.1220184543019445e-05,0.3063729387755102,0.0
2202,1.2589254117941456e-05,0.3063729387755102,0.0
2203,1.4125375446227294e-05,0.3063729387755102,0.0
2204,1.584893192461085e-05,0.3063729387755102,0.0
2205,1.77827941003889e-05,0.3063729387755102,0.0
2206,1.995262314968842e-05,0.3063729387755102,0.0
2207,2.2387211385682966e-05,0.3063729387755102,0.0
2208,2.5118864315095307e-05,0.3063729387755102,0.0
2209,2.8183829312643973e-05,0.3063729387755102,0.0
2210,3.1622776601683145e-05,0.3063729387755102,0.0
2211,3.548133892335681e-05,0.3063729387755102,0.0
2212,3.981071705534888e-05,0.3063729387755102,0.0
2213,4.4668359215095345e-05,0.3063729387755102,0.0
2214,5.011872336272612e-05,0.3063729387755102,0.0
2215,5.623413251903364e-05,0.3063729387755102,0.0
2216,6.309573444801788e-05,0.3063729387755102,0.0
2217,7.079457843841215e-05,0.3063729387755102,0.0
2218,7.943282347242627e-05,0.3063729387755102,0.0
2219,8.91250938133724e-05,0.3063729387755102,0.0
2220,9.999999999999755e-05,0.3063729387755102,0.0
2221,0.00011220184543019355,0.3063729387755102,0.0
2222,0.00012589254117941352,0.3063729387755102,0.0
2223,0.0001412537544622718,0.3063729387755102,0.0
2224,0.0001584893192461072,0.3063729387755102,0.0
2225,0.00017782794100388755,0.3063729387755102,0.0
2226,0.00019952623149688256,0.3063729387755102,0.0
2227,0.00022387211385682782,0.3063729387755102,0.0
2228,0.000251188643150951,0.3063729387755102,0.0
2229,0.0002818382931264374,0.3063729387755102,0.0
2230,0.0003162277660168289,0.3063729387755102,0.0
2231,0.00035481338923356513,0.3063729387755102,0.0
2232,0.00039810717055348553,0.3063729387755102,0.0
2233,0.00044668359215094977,0.3063729387755102,0.0
2234,0.0005011872336272571,0.3063729387755102,0.0
2235,0.0005623413251903319,0.3063729387755102,0.0
2236,0.0006309573444801737,0.3063729387755102,0.0
2237,0.0007079457843841156,0.3063729387755102,0.0
2238,0.0007943282347242562,0.3063729387755102,0.0
2239,0.0008912509381337168,0.3063729387755102,0.0
2240,1e-07,0.3173497142857143,0.0
2241,1.122018454301963e-07,0.3173497142857143,0.0
2242,1.2589254117941662e-07,0.3173497142857143,0.0
2243,1.4125375446227526e-07,0.3173497142857143,0.0
2244,1.584893192461111e-07,0.3173497142857143,0.0
2245,1.7782794100389192e-07,0.3173497142857143,0.0
2246,1.9952623149688747e-07,0.3173497142857143,0.0
2247,2.2387211385683332e-07,0.3173497142857143,0.0
2248,2.5118864315095717e-07,0.3173497142857143,0.0
2249,2.8183829312644433e-07,0.3173497142857143,0.0
2250,3.1622776601683665e-07,0.3173497142857143,0.0
2251,3.548133892335739e-07,0.3173497142857143,0.0
2252,3.981071705534953e-07,0.3173497142857143,0.0
2253,4.4668359215096073e-07,0.3173497142857143,0.0
2254,5.011872336272694e-07,0.3173497142857143,0.0
2255,5.623413251903456e-07,0.3173497142857143,0.0
2256,6.309573444801892e-07,0.3173497142857143,0.0
2257,7.07945784384133e-07,0.3173497142857143,0.0
2258,7.943282347242756e-07,0.3173497142857143,0.0
2259,8.912509381337386e-07,0.3173497142857143,0.0
2260,9.99999999999992e-07,0.3173497142857143,0.0
2261,1.1220184543019537e-06,0.3173497142857143,0.0
2262,1.258925411794156e-06,0.3173497142857143,0.0
2263,1.412537544622741e-06,0.3173497142857143,0.0
2264,1.584893192461098e-06,0.3173497142857143,0.0
2265,1.7782794100389047e-06,0.3173497142857143,0.0
2266,1.9952623149688584e-06,0.3173497142857143,0.0
2267,2.2387211385683147e-06,0.3173497142857143,0.0
2268,2.5118864315095514e-06,0.3173497142857143,0.0
2269,2.8183829312644204e-06,0.3173497142857143,0.0
2270,3.1622776601683407e-06,0.3173497142857143,0.0
2271,3.5481338923357097e-06,0.3173497142857143,0.0
2272,3.98107170553492e-06,0.3173497142857143,0.0
2273,4.466835921509571e-06,0.3173497142857143,0.0
2274,5.011872336272653e-06,0.3173497142857143,0.0
2275,5.62341325190341e-06,0.3173497142857143,0.0
2276,6.30957344480184e-06,0.3173497142857143,0.0
2277,7.079457843841272e-06,0.3173497142857143,0.0
2278,7.943282347242691e-06,0.3173497142857143,0.0
