epsilon,mass,n_expected
0.049770235643321135,1.2482828282828282,0.0
0.0572236765935022,1.2482828282828282,0.0
0.06579332246575682,1.2482828282828282,0.0
0.07564633275546291,1.2482828282828282,0.0
0.08697490026177834,1.2482828282828282,0.0
0.1,1.2482828282828282,0.0
1e-07,1.2784848484848486,0.1332133404885302
1.1497569953977356e-07,1.2784848484848486,0.2260227218650134
1.3219411484660288e-07,1.2784848484848486,0.38006676419312896
1.519911082952933e-07,1.2784848484848486,0.6318051662163233
1.747528400007683e-07,1.2784848484848486,1.0351425197823882
2.009233002565046e-07,1.2784848484848486,1.6655419031479979
2.310129700083158e-07,1.2784848484848486,2.6212123620021477
2.656087782946684e-07,1.2784848484848486,4.017972692551904
3.0538555088334124e-07,1.2784848484848486,5.974993827844363
3.5111917342151277e-07,1.2784848484848486,8.592305462115164
4.037017258596558e-07,1.2784848484848486,11.92625927459253
4.641588833612782e-07,1.2784848484848486,15.969122555539393
5.336699231206313e-07,1.2784848484848486,20.62861598668886
6.135907273413176e-07,1.2784848484848486,25.696553417093572
7.054802310718645e-07,1.2784848484848486,30.815013761590585
8.111308307896872e-07,1.2784848484848486,35.473793696418674
9.326033468832199e-07,1.2784848484848486,39.0608134736676
1.0722672220103232e-06,1.2784848484848486,40.957196319981044
1.232846739442066e-06,1.2784848484848486,40.66139527587979
1.4174741629268049e-06,1.2784848484848486,37.92917659690498
1.6297508346206435e-06,1.2784848484848486,32.906317746920124
1.873817422860383e-06,1.2784848484848486,26.203791163707457
2.1544346900318865e-06,1.2784848484848486,18.836293928267263
2.477076355991714e-06,1.2784848484848486,11.968735632931077
2.848035868435805e-06,1.2784848484848486,6.5376522680982
3.2745491628777315e-06,1.2784848484848486,2.950422194465243
3.764935806792471e-06,1.2784848484848486,1.0379592047373791
4.328761281083061e-06,1.2784848484848486,0.26202486426895305
4.977023564332114e-06,1.2784848484848486,0.04241127308392379
5.72236765935022e-06,1.2784848484848486,0.003795202208527302
6.579332246575683e-06,1.2784848484848486,0.00015487115262860946
7.564633275546291e-06,1.2784848484848486,2.2444069410536288e-06
8.697490026177835e-06,1.2784848484848486,8.331266213181964e-09
1e-05,1.2784848484848486,5.14696464837803e-12
1.1497569953977357e-05,1.2784848484848486,2.9849422924538973e-16
1.3219411484660286e-05,1.2784848484848486,7.592418813799987e-22
1.5199110829529332e-05,1.2784848484848486,3.0889511588506977e-29
1.747528400007683e-05,1.2784848484848486,5.291253489396055e-39
2.0092330025650458e-05,1.2784848484848486,6.530003567305169e-52
2.310129700083158e-05,1.2784848484848486,5.622089801383368e-69
2.656087782946684e-05,1.2784848484848486,1.540370031006532e-91
3.053855508833412e-05,1.2784848484848486,2.263863266808533e-121
3.511191734215127e-05,1.2784848484848486,8.065251180962547e-161
4.03701725859655e-05,1.2784848484848486,5.527261216025353e-213
4.641588833612782e-05,1.2784848484848486,5.810234092547384e-282
5.3366992312063123e-05,1.2784848484848486,0.0
6.135907273413175e-05,1.2784848484848486,0.0
7.054802310718646e-05,1.2784848484848486,0.0
8.111308307896872e-05,1.2784848484848486,0.0
9.326033468832199e-05,1.2784848484848486,0.0
0.00010722672220103231,1.2784848484848486,0.0
0.0001232846739442066,1.2784848484848486,0.0
0.00014174741629268049,1.2784848484848486,0.0
0.0001629750834620645,1.2784848484848486,0.0
0.0001873817422860385,1.2784848484848486,0.0
0.00021544346900318845,1.2784848484848486,0.0
0.0002477076355991711,1.2784848484848486,0.0
0.0002848035868435802,1.2784848484848486,0.0
0.00032745491628777284,1.2784848484848486,0.0
0.00037649358067924675,1.2784848484848486,0.0
0.00043287612810830614,1.2784848484848486,0.0
0.0004977023564332114,1.2784848484848486,0.0
0.0005722367659350221,1.2784848484848486,0.0
0.0006579332246575682,1.2784848484848486,0.0
0.000756463327554629,1.2784848484848486,0.0
0.0008697490026177834,1.2784848484848486,0.0
0.001,1.2784848484848486,0.0
0.0011497569953977356,1.2784848484848486,0.0
0.0013219411484660286,1.2784848484848486,0.0
0.0015199110829529332,1.2784848484848486,0.0
0.001747528400007683,1.2784848484848486,0.0
0.002009233002565046,1.2784848484848486,0.0
0.002310129700083158,1.2784848484848486,0.0
0.0026560877829466894,1.2784848484848486,0.0
0.003053855508833419,1.2784848484848486,0.0
0.0035111917342151347,1.2784848484848486,0.0
0.004037017258596558,1.2784848484848486,0.0
0.004641588833612782,1.2784848484848486,0.0
0.005336699231206312,1.2784848484848486,0.0
0.006135907273413176,1.2784848484848486,0.0
0.007054802310718645,1.2784848484848486,0.0
0.008111308307896872,1.2784848484848486,0.0
0.0093260334688322,1.2784848484848486,0.0
0.010722672220103232,1.2784848484848486,0.0
0.012328467394420659,1.2784848484848486,0.0
0.014174741629268049,1.2784848484848486,0.0
0.016297508346206434,1.2784848484848486,0.0
0.01873817422860383,1.2784848484848486,0.0
0.021544346900318867,1.2784848484848486,0.0
0.024770763559917138,1.2784848484848486,0.0
0.028480358684358047,1.2784848484848486,0.0
0.032745491628777317,1.2784848484848486,0.0
0.037649358067924715,1.2784848484848486,0.0
0.043287612810830614,1.2784848484848486,0.0
0.049770235643321135,1.2784848484848486,0.0
0.0572236765935022,1.2784848484848486,0.0
0.06579332246575682,1.2784848484848486,0.0
0.07564633275546291,1.2784848484848486,0.0
0.08697490026177834,1.2784848484848486,0.0
0.1,1.2784848484848486,0.0
1e-07,1.3086868686868687,0.12614530763048323
1.1497569953977356e-07,1.3086868686868687,0.21376750260496244
1.3219411484660288e-07,1.3086868686868687,0.35889367700405506
1.519911082952933e-07,1.3086868686868687,0.5954190685379214
1.747528400007683e-07,1.3086868686868687,0.9731000619898389
2.009233002565046e-07,1.3086868686868687,1.5609424085072001
2.310129700083158e-07,1.3086868686868687,2.44765488584249
2.656087782946684e-07,1.3086868686868687,3.736179913407204
3.0538555088334124e-07,1.3086868686868687,5.530182691965459
3.5111917342151277e-07,1.3086868686868687,7.913948928217265
4.037017258596558e-07,1.3086868686868687,10.931419596584236
4.641588833612782e-07,1.3086868686868687,14.568599336462096
5.336699231206313e-07,1.3086868686868687,18.733831102981323
6.135907273413176e-07,1.3086868686868687,23.227685711536274
7.054802310718645e-07,1.3086868686868687,27.71451250624788
8.111308307896872e-07,1.3086868686868687,31.72624243187065
9.326033468832199e-07,1.3086868686868687,34.71330115296435
1.0722672220103232e-06,1.3086868686868687,36.133447165639836
1.232846739442066e-06,1.3086868686868687,35.56565351283332
1.4174741629268049e-06,1.3086868686868687,32.836617477893896
1.6297508346206435e-06,1.3086868686868687,28.135659085041617
1.873817422860383e-06,1.3086868686868687,22.067723801479374
2.1544346900318865e-06,1.3086868686868687,15.572492406924697
2.477076355991714e-06,1.3086868686868687,9.672734563562312
2.848035868435805e-06,1.3086868686868687,5.1352661850871195
3.2745491628777315e-06,1.3086868686868687,2.2337944138303727
3.764935806792471e-06,1.3086868686868687,0.748379158018667
4.328761281083061e-06,1.3086868686868687,0.17693965707713075
4.977023564332114e-06,1.3086868686868687,0.026235157554658946
5.72236765935022e-06,1.3086868686868687,0.0020894087221693513
6.579332246575683e-06,1.3086868686868687,7.309652928855966e-05
7.564633275546291e-06,1.3086868686868687,8.649955466038154e-07
8.697490026177835e-06,1.3086868686868687,2.4593469737415755e-09
1e-05,1.3086868686868687,1.069111350450429e-12
1.1497569953977357e-05,1.3086868686868687,3.897558376097572e-17
1.3219411484660286e-05,1.3086868686868687,5.365645829163e-23
1.5199110829529332e-05,1.3086868686868687,9.691431822459153e-31
1.747528400007683e-05,1.3086868686868687,5.670841462965053e-41
2.0092330025650458e-05,1.3086868686868687,1.69034329492913e-54
2.310129700083158e-05,1.3086868686868687,2.2225694771770114e-72
2.656087782946684e-05,1.3086868686868687,5.072450002334766e-96
3.053855508833412e-05,1.3086868686868687,2.78565058485018e-127
3.511191734215127e-05,1.3086868686868687,1.2847491716388274e-168
4.03701725859655e-05,1.3086868686868687,2.8070116018019752e-223
4.641588833612782e-05,1.3086868686868687,1.4759574134832145e-295
5.3366992312063123e-05,1.3086868686868687,0.0
6.135907273413175e-05,1.3086868686868687,0.0
7.054802310718646e-05,1.3086868686868687,0.0
8.111308307896872e-05,1.3086868686868687,0.0
9.326033468832199e-05,1.3086868686868687,0.0
0.00010722672220103231,1.3086868686868687,0.0
0.0001232846739442066,1.3086868686868687,0.0
0.00014174741629268049,1.3086868686868687,0.0
0.0001629750834620645,1.3086868686868687,0.0
0.0001873817422860385,1.3086868686868687,0.0
0.00021544346900318845,1.3086868686868687,0.0
0.0002477076355991711,1.3086868686868687,0.0
0.0002848035868435802,1.3086868686868687,0.0
0.00032745491628777284,1.3086868686868687,0.0
0.00037649358067924675,1.3086868686868687,0.0
0.00043287612810830614,1.3086868686868687,0.0
0.0004977023564332114,1.3086868686868687,0.0
0.0005722367659350221,1.3086868686868687,0.0
0.0006579332246575682,1.3086868686868687,0.0
0.000756463327554629,1.3086868686868687,0.0
0.0008697490026177834,1.3086868686868687,0.0
0.001,1.3086868686868687,0.0
0.0011497569953977356,1.3086868686868687,0.0
0.0013219411484660286,1.3086868686868687,0.0
0.0015199110829529332,1.3086868686868687,0.0
0.001747528400007683,1.3086868686868687,0.0
0.002009233002565046,1.3086868686868687,0.0
0.002310129700083158,1.3086868686868687,0.0
0.0026560877829466894,1.3086868686868687,0.0
0.003053855508833419,1.3086868686868687,0.0
0.0035111917342151347,1.3086868686868687,0.0
0.004037017258596558,1.3086868686868687,0.0
0.004641588833612782,1.3086868686868687,0.0
0.005336699231206312,1.3086868686868687,0.0
0.006135907273413176,1.3086868686868687,0.0
0.007054802310718645,1.3086868686868687,0.0
0.008111308307896872,1.3086868686868687,0.0
0.0093260334688322,1.3086868686868687,0.0
0.010722672220103232,1.3086868686868687,0.0
0.012328467394420659,1.3086868686868687,0.0
0.014174741629268049,1.3086868686868687,0.0
0.016297508346206434,1.3086868686868687,0.0
0.01873817422860383,1.3086868686868687,0.0
0.021544346900318867,1.3086868686868687,0.0
0.024770763559917138,1.3086868686868687,0.0
0.028480358684358047,1.3086868686868687,0.0
0.032745491628777317,1.3086868686868687,0.0
0.037649358067924715,1.3086868686868687,0.0
0.043287612810830614,1.3086868686868687,0.0
0.049770235643321135,1.3086868686868687,0.0
0.0572236765935022,1.3086868686868687,0.0
0.06579332246575682,1.3086868686868687,0.0
0.07564633275546291,1.3086868686868687,0.0
0.08697490026177834,1.3086868686868687,0.0
0.1,1.3086868686868687,0.0
1e-07,1.338888888888889,0.1197581256996818
1.1497569953977356e-07,1.338888888888889,0.20269118761825164
1.3219411484660288e-07,1.338888888888889,0.33975641128483347
1.519911082952933e-07,1.338888888888889,0.5625362995845977
1.747528400007683e-07,1.338888888888889,0.9170581151650073
2.009233002565046e-07,1.338888888888889,1.4665540110218989
2.310129700083158e-07,1.338888888888889,2.2913115298010225
2.656087782946684e-07,1.338888888888889,3.4830080966601105
3.0538555088334124e-07,1.338888888888889,5.1320006326214695
3.5111917342151277e-07,1.338888888888889,7.309418799545593
4.037017258596558e-07,1.338888888888889,10.04919989092843
4.641588833612782e-07,1.338888888888889,13.332580752351571
5.336699231206313e-07,1.338888888888889,17.068842161429583
6.135907273413176e-07,1.338888888888889,21.066775225671922
7.054802310718645e-07,1.338888888888889,25.011413458599467
8.111308307896872e-07,1.338888888888889,28.47291582192644
9.326033468832199e-07,1.338888888888889,30.957094849751492
1.0722672220103232e-06,1.338888888888889,31.988452914938424
1.232846739442066e-06,1.338888888888889,31.214989937864384
1.4174741629268049e-06,1.338888888888889,28.522611475346423
1.6297508346206435e-06,1.338888888888889,24.133867849226903
1.873817422860383e-06,1.338888888888889,18.64127930320342
2.1544346900318865e-06,1.338888888888889,12.911023919776529
2.477076355991714e-06,1.338888888888889,7.8372582696332085
2.848035868435805e-06,1.338888888888889,4.042052288486276
3.2745491628777315e-06,1.338888888888889,1.693314000125004
3.764935806792471e-06,1.338888888888889,0.5395794137775217
4.328761281083061e-06,1.338888888888889,0.11927939907446501
4.977023564332114e-06,1.338888888888889,0.016165902276635176
5.72236765935022e-06,1.338888888888889,0.0011426954798832388
6.579332246575683e-06,1.338888888888889,3.415208050893058e-05
7.564633275546291e-06,1.338888888888889,3.2850306031701266e-07
8.697490026177835e-06,1.338888888888889,7.110728339897124e-10
1e-05,1.338888888888889,2.1575327345171165e-13
1.1497569953977357e-05,1.338888888888889,4.891059357705677e-18
1.3219411484660286e-05,1.338888888888889,3.59224895248453e-24
1.5199110829529332e-05,1.338888888888889,2.826158318674491e-32
1.747528400007683e-05,1.338888888888889,5.50845237059144e-43
2.0092330025650458e-05,1.338888888888889,3.835889182440554e-57
2.310129700083158e-05,1.338888888888889,7.370888987147343e-76
2.656087782946684e-05,1.338888888888889,1.3219983592565648e-100
3.053855508833412e-05,1.338888888888889,2.5118169797505015e-133
3.511191734215127e-05,1.338888888888889,1.35459506083023e-176
4.03701725859655e-05,1.338888888888889,8.248509736255928e-234
4.641588833612782e-05,1.338888888888889,1.81585429012971e-309
5.3366992312063123e-05,1.338888888888889,0.0
6.135907273413175e-05,1.338888888888889,0.0
7.054802310718646e-05,1.338888888888889,0.0
8.111308307896872e-05,1.338888888888889,0.0
9.326033468832199e-05,1.338888888888889,0.0
0.00010722672220103231,1.338888888888889,0.0
0.0001232846739442066,1.338888888888889,0.0
0.00014174741629268049,1.338888888888889,0.0
0.0001629750834620645,1.338888888888889,0.0
0.0001873817422860385,1.338888888888889,0.0
0.00021544346900318845,1.338888888888889,0.0
0.0002477076355991711,1.338888888888889,0.0
0.0002848035868435802,1.338888888888889,0.0
0.00032745491628777284,1.338888888888889,0.0
0.00037649358067924675,1.338888888888889,0.0
0.00043287612810830614,1.338888888888889,0.0
0.0004977023564332114,1.338888888888889,0.0
0.0005722367659350221,1.338888888888889,0.0
0.0006579332246575682,1.338888888888889,0.0
0.000756463327554629,1.338888888888889,0.0
0.0008697490026177834,1.338888888888889,0.0
0.001,1.338888888888889,0.0
0.0011497569953977356,1.338888888888889,0.0
0.0013219411484660286,1.338888888888889,0.0
0.0015199110829529332,1.338888888888889,0.0
0.001747528400007683,1.338888888888889,0.0
0.002009233002565046,1.338888888888889,0.0
0.002310129700083158,1.338888888888889,0.0
0.0026560877829466894,1.338888888888889,0.0
0.003053855508833419,1.338888888888889,0.0
0.0035111917342151347,1.338888888888889,0.0
0.004037017258596558,1.338888888888889,0.0
0.004641588833612782,1.338888888888889,0.0
0.005336699231206312,1.338888888888889,0.0
0.006135907273413176,1.338888888888889,0.0
0.007054802310718645,1.338888888888889,0.0
0.008111308307896872,1.338888888888889,0.0
0.0093260334688322,1.338888888888889,0.0
0.010722672220103232,1.338888888888889,0.0
0.012328467394420659,1.338888888888889,0.0
0.014174741629268049,1.338888888888889,0.0
0.016297508346206434,1.338888888888889,0.0
0.01873817422860383,1.338888888888889,0.0
0.021544346900318867,1.338888888888889,0.0
0.024770763559917138,1.338888888888889,0.0
0.028480358684358047,1.338888888888889,0.0
0.032745491628777317,1.338888888888889,0.0
0.037649358067924715,1.338888888888889,0.0
0.043287612810830614,1.338888888888889,0.0
0.049770235643321135,1.338888888888889,0.0
0.0572236765935022,1.338888888888889,0.0
0.06579332246575682,1.338888888888889,0.0
0.07564633275546291,1.338888888888889,0.0
0.08697490026177834,1.338888888888889,0.0
0.1,1.338888888888889,0.0
1e-07,1.3690909090909091,0.1139507980120726
1.1497569953977356e-07,1.3690909090909091,0.1926193302913136
1.3219411484660288e-07,1.3690909090909091,0.32235472162099915
1.519911082952933e-07,1.3690909090909091,0.5326424250024462
1.747528400007683e-07,1.3690909090909091,0.8661402351425538
2.009233002565046e-07,1.3690909090909091,1.3808939536002554
2.310129700083158e-07,1.3690909090909091,2.149695476314506
2.656087782946684e-07,1.3690909090909091,3.2543320144260135
3.0538555088334124e-07,1.3690909090909091,4.773703959109821
3.5111917342151277e-07,1.3690909090909091,6.767916104089294
4.037017258596558e-07,1.3690909090909091,9.2628090688184
4.641588833612782e-07,1.3690909090909091,12.235964615944491
5.336699231206313e-07,1.3690909090909091,15.597802508165863
6.135907273413176e-07,1.3690909090909091,19.164905705816693
7.054802310718645e-07,1.3690909090909091,22.641609997920963
8.111308307896872e-07,1.3690909090909091,25.63284827827119
9.326033468832199e-07,1.3690909090909091,27.69368863644339
1.0722672220103232e-06,1.3690909090909091,28.407028679752294
1.232846739442066e-06,1.3690909090909091,27.480295112820087
1.4174741629268049e-06,1.3690909090909091,24.848874026189172
1.6297508346206435e-06,1.3690909090909091,20.760104952021546
1.873817422860383e-06,1.3690909090909091,15.789204227666678
2.1544346900318865e-06,1.3690909090909091,10.73110253012326
2.477076355991714e-06,1.3690909090909091,6.363990476367488
2.848035868435805e-06,1.3690909090909091,3.1868786331796053
3.2745491628777315e-06,1.3690909090909091,1.284645514781318
3.764935806792471e-06,1.3690909090909091,0.3888592330924489
4.328761281083061e-06,1.3690909090909091,0.08023727166984958
4.977023564332114e-06,1.3690909090909091,0.009918576727292919
5.72236765935022e-06,1.3690909090909091,0.0006205596204745365
6.579332246575683e-06,1.3690909090909091,1.5789397770553106e-05
7.564633275546291e-06,1.3690909090909091,1.2288913098242135e-07
8.697490026177835e-06,1.3690909090909091,2.0129079354490212e-10
1e-05,1.3690909090909091,4.228404928444461e-14
1.1497569953977357e-05,1.3690909090909091,5.896355906339663e-19
1.3219411484660286e-05,1.3690909090909091,2.277344276188452e-25
1.5199110829529332e-05,1.3690909090909091,7.656870033772082e-34
1.747528400007683e-05,1.3690909090909091,4.8475113924723234e-45
2.0092330025650458e-05,1.3690909090909091,7.627821520437757e-60
2.310129700083158e-05,1.3690909090909091,2.0497662977660387e-79
2.656087782946684e-05,1.3690909090909091,2.7256878848494283e-105
3.053855508833412e-05,1.3690909090909091,1.6589970583193827e-139
3.511191734215127e-05,1.3690909090909091,9.449424337864807e-185
4.03701725859655e-05,1.3690909090909091,1.4019221756058668e-244
4.641588833612782e-05,1.3690909090909091,0.0
5.3366992312063123e-05,1.3690909090909091,0.0
6.135907273413175e-05,1.3690909090909091,0.0
7.054802310718646e-05,1.3690909090909091,0.0
8.111308307896872e-05,1.3690909090909091,0.0
9.326033468832199e-05,1.3690909090909091,0.0
0.00010722672220103231,1.3690909090909091,0.0
0.0001232846739442066,1.3690909090909091,0.0
0.00014174741629268049,1.3690909090909091,0.0
0.0001629750834620645,1.3690909090909091,0.0
0.0001873817422860385,1.3690909090909091,0.0
0.00021544346900318845,1.3690909090909091,0.0
0.0002477076355991711,1.3690909090909091,0.0
0.0002848035868435802,1.3690909090909091,0.0
0.00032745491628777284,1.3690909090909091,0.0
0.00037649358067924675,1.3690909090909091,0.0
0.00043287612810830614,1.3690909090909091,0.0
0.0004977023564332114,1.3690909090909091,0.0
0.0005722367659350221,1.3690909090909091,0.0
0.0006579332246575682,1.3690909090909091,0.0
0.000756463327554629,1.3690909090909091,0.0
0.0008697490026177834,1.3690909090909091,0.0
0.001,1.3690909090909091,0.0
0.0011497569953977356,1.3690909090909091,0.0
0.0013219411484660286,1.3690909090909091,0.0
0.0015199110829529332,1.3690909090909091,0.0
0.001747528400007683,1.3690909090909091,0.0
0.002009233002565046,1.3690909090909091,0.0
0.002310129700083158,1.3690909090909091,0.0
0.0026560877829466894,1.3690909090909091,0.0
0.003053855508833419,1.3690909090909091,0.0
0.0035111917342151347,1.3690909090909091,0.0
0.004037017258596558,1.3690909090909091,0.0
0.004641588833612782,1.3690909090909091,0.0
0.005336699231206312,1.3690909090909091,0.0
0.006135907273413176,1.3690909090909091,0.0
0.007054802310718645,1.3690909090909091,0.0
0.008111308307896872,1.3690909090909091,0.0
0.0093260334688322,1.3690909090909091,0.0
0.010722672220103232,1.3690909090909091,0.0
0.012328467394420659,1.3690909090909091,0.0
0.014174741629268049,1.3690909090909091,0.0
0.016297508346206434,1.3690909090909091,0.0
0.01873817422860383,1.3690909090909091,0.0
0.021544346900318867,1.3690909090909091,0.0
0.024770763559917138,1.3690909090909091,0.0
0.028480358684358047,1.3690909090909091,0.0
0.032745491628777317,1.3690909090909091,0.0
0.037649358067924715,1.3690909090909091,0.0
0.043287612810830614,1.3690909090909091,0.0
0.049770235643321135,1.3690909090909091,0.0
0.0572236765935022,1.3690909090909091,0.0
0.06579332246575682,1.3690909090909091,0.0
0.07564633275546291,1.3690909090909091,0.0
0.08697490026177834,1.3690909090909091,0.0
0.1,1.3690909090909091,0.0
1e-07,1.3992929292929293,0.10864187161331733
1.1497569953977356e-07,1.3992929292929293,0.1834112275879701
1.3219411484660288e-07,1.3992929292929293,0.30644640125480566
1.519911082952933e-07,1.3992929292929293,0.5053223406207165
1.747528400007683e-07,1.3992929292929293,0.8196388846196463
2.009233002565046e-07,1.3992929292929293,1.3027643463722054
2.310129700083158e-07,1.3992929292929293,2.020795432582119
2.656087782946684e-07,1.3992929292929293,3.0468103430683424
3.0538555088334124e-07,1.3992929292929293,4.449822029405243
3.5111917342151277e-07,1.3992929292929293,6.28067201805647
4.037017258596558e-07,1.3992929292929293,8.558618313986651
4.641588833612782e-07,1.3992929292929293,11.258418962931716
5.336699231206313e-07,1.3992929292929293,14.291767091591874
6.135907273413176e-07,1.3992929292929293,17.482692935537262
7.054802310718645e-07,1.3992929292929293,20.553602692631685
8.111308307896872e-07,1.3992929292929293,23.141126422489172
9.326033468832199e-07,1.3992929292929293,24.84427824897511
1.0722672220103232e-06,1.3992929292929293,25.29725501671708
1.232846739442066e-06,1.3992929292929293,24.25882591494055
1.4174741629268049e-06,1.3992929292929293,21.70571959502888
1.6297508346206435e-06,1.3992929292929293,17.90311877157291
1.873817422860383e-06,1.3992929292929293,13.405273279772839
2.1544346900318865e-06,1.3992929292929293,8.938668831486982
2.477076355991714e-06,1.3992929292929293,5.177307229845724
2.848035868435805e-06,1.3992929292929293,2.5159538556878336
3.2745491628777315e-06,1.3992929292929293,0.9750348681892992
3.764935806792471e-06,1.3992929292929293,0.2800068164230336
4.328761281083061e-06,1.3992929292929293,0.05383883601609518
4.977023564332114e-06,1.3992929292929293,0.006057265819526376
5.72236765935022e-06,1.3992929292929293,0.00033452967949046235
6.579332246575683e-06,1.3992929292929293,7.22103998433989e-06
7.564633275546291e-06,1.3992929292929293,4.526829502431374e-08
8.697490026177835e-06,1.3992929292929293,5.5770142503695164e-11
1e-05,1.3992929292929293,8.044991166553439e-15
1.1497569953977357e-05,1.3992929292929293,6.826149597693684e-20
1.3219411484660286e-05,1.3992929292929293,1.3666223780826478e-26
1.5199110829529332e-05,1.3992929292929293,1.9265994583035782e-35
1.747528400007683e-05,1.3992929292929293,3.86325894973527e-47
2.0092330025650458e-05,1.3992929292929293,1.32866852811621e-62
2.310129700083158e-05,1.3992929292929293,4.778001912666423e-83
2.656087782946684e-05,1.3992929292929293,4.444160014437972e-110
3.053855508833412e-05,1.3992929292929293,8.022983715473467e-146
3.511191734215127e-05,1.3992929292929293,4.3595867909528855e-193
4.03701725859655e-05,1.3992929292929293,1.3776376763137054e-255
4.641588833612782e-05,1.3992929292929293,0.0
5.3366992312063123e-05,1.3992929292929293,0.0
6.135907273413175e-05,1.3992929292929293,0.0
7.054802310718646e-05,1.3992929292929293,0.0
8.111308307896872e-05,1.3992929292929293,0.0
9.326033468832199e-05,1.3992929292929293,0.0
0.00010722672220103231,1.3992929292929293,0.0
0.0001232846739442066,1.3992929292929293,0.0
0.00014174741629268049,1.3992929292929293,0.0
0.0001629750834620645,1.3992929292929293,0.0
0.0001873817422860385,1.3992929292929293,0.0
0.00021544346900318845,1.3992929292929293,0.0
0.0002477076355991711,1.3992929292929293,0.0
0.0002848035868435802,1.3992929292929293,0.0
0.00032745491628777284,1.3992929292929293,0.0
0.00037649358067924675,1.3992929292929293,0.0
0.00043287612810830614,1.3992929292929293,0.0
0.0004977023564332114,1.3992929292929293,0.0
0.0005722367659350221,1.3992929292929293,0.0
0.0006579332246575682,1.3992929292929293,0.0
0.000756463327554629,1.3992929292929293,0.0
0.0008697490026177834,1.3992929292929293,0.0
0.001,1.3992929292929293,0.0
0.0011497569953977356,1.3992929292929293,0.0
0.0013219411484660286,1.3992929292929293,0.0
0.0015199110829529332,1.3992929292929293,0.0
0.001747528400007683,1.3992929292929293,0.0
0.002009233002565046,1.3992929292929293,0.0
0.002310129700083158,1.3992929292929293,0.0
0.0026560877829466894,1.3992929292929293,0.0
0.003053855508833419,1.3992929292929293,0.0
0.0035111917342151347,1.3992929292929293,0.0
0.004037017258596558,1.3992929292929293,0.0
0.004641588833612782,1.3992929292929293,0.0
0.005336699231206312,1.3992929292929293,0.0
0.006135907273413176,1.3992929292929293,0.0
0.007054802310718645,1.3992929292929293,0.0
0.008111308307896872,1.3992929292929293,0.0
0.0093260334688322,1.3992929292929293,0.0
0.010722672220103232,1.3992929292929293,0.0
0.012328467394420659,1.3992929292929293,0.0
0.014174741629268049,1.3992929292929293,0.0
0.016297508346206434,1.3992929292929293,0.0
0.01873817422860383,1.3992929292929293,0.0
0.021544346900318867,1.3992929292929293,0.0
0.024770763559917138,1.3992929292929293,0.0
0.028480358684358047,1.3992929292929293,0.0
0.032745491628777317,1.3992929292929293,0.0
0.037649358067924715,1.3992929292929293,0.0
0.043287612810830614,1.3992929292929293,0.0
0.049770235643321135,1.3992929292929293,0.0
0.0572236765935022,1.3992929292929293,0.0
0.06579332246575682,1.3992929292929293,0.0
0.07564633275546291,1.3992929292929293,0.0
0.08697490026177834,1.3992929292929293,0.0
0.1,1.3992929292929293,0.0
1e-07,1.4294949494949494,0.10376492825440616
1.1497569953977356e-07,1.4294949494949494,0.1749521336977528
1.3219411484660288e-07,1.4294949494949494,0.2918338870178047
1.519911082952933e-07,1.4294949494949494,0.48023734241800486
1.747528400007683e-07,1.4294949494949494,0.7769764342892811
2.009233002565046e-07,1.4294949494949494,1.2311863948021986
2.310129700083158e-07,1.4294949494949494,1.902965903421223
2.656087782946684e-07,1.4294949494949494,2.8577051020347284
3.0538555088334124e-07,1.4294949494949494,4.155865089133628
3.5111917342151277e-07,1.4294949494949494,5.840484422956743
4.037017258596558e-07,1.4294949494949494,7.925442661038971
4.641588833612782e-07,1.4294949494949494,10.383298991627088
5.336699231206313e-07,1.4294949494949494,13.127117426912449
6.135907273413176e-07,1.4294949494949494,15.988092756775668
7.054802310718645e-07,1.4294949494949494,18.70558246223857
8.111308307896872e-07,1.4294949494949494,20.945158670136436
9.326033468832199e-07,1.4294949494949494,22.34516187469275
1.0722672220103232e-06,1.4294949494949494,22.585017918702047
1.232846739442066e-06,1.4294949494949494,21.46798011422806
1.4174741629268049e-06,1.4294949494949494,19.005263036811066
1.6297508346206435e-06,1.4294949494949494,15.474156118756628
1.873817422860383e-06,1.4294949494949494,11.405262550367176
2.1544346900318865e-06,1.4294949494949494,7.459818184494867
2.477076355991714e-06,1.4294949494949494,4.218556272701287
2.848035868435805e-06,1.4294949494949494,1.9882931119246015
3.2745491628777315e-06,1.4294949494949494,0.7401280353822492
3.764935806792471e-06,1.4294949494949494,0.20139110444140682
4.328761281083061e-06,1.4294949494949494,0.0360232964709654
4.977023564332114e-06,1.4294949494949494,0.0036808453010496313
5.72236765935022e-06,1.4294949494949494,0.00017896028871094906
6.579332246575683e-06,1.4294949494949494,3.2658562131384224e-06
7.564633275546291e-06,1.4294949494949494,1.641565060434489e-08
8.697490026177835e-06,1.4294949494949494,1.5118837777763908e-11
1e-05,1.4294949494949494,1.4854859234153876e-15
1.1497569953977357e-05,1.4294949494949494,7.586475681150425e-21
1.3219411484660286e-05,1.4294949494949494,7.760431280855957e-28
1.5199110829529332e-05,1.4294949494949494,4.5006609346610244e-37
1.747528400007683e-05,1.4294949494949494,2.7873623528712722e-49
2.0092330025650458e-05,1.4294949494949494,2.0266233637572155e-65
2.310129700083158e-05,1.4294949494949494,9.33261926828329e-87
